NEW YORK,,,,,,,
12008,230,460,150,19320,N/A,19320000,42000
12009,3850,7240,1980,354609,N/A,354609000,48979
12010,13530,24440,7570,708235,N/A,708235000,28979
12015,1670,2900,690,131427,N/A,131427000,45320
12017,180,330,80,14614,N/A,14614000,44285
12018,4000,7310,1940,318467,N/A,318467000,43566
12019,8070,15390,4270,748517,N/A,748517000,48637
12020,17160,30460,8090,1278939,N/A,1278939000,41987
12022,420,760,210,23663,N/A,23663000,31136
12023,980,1860,490,64378,N/A,64378000,34612
12025,2710,5010,1380,168579,N/A,168579000,33649
12027,2100,4040,1180,184691,N/A,184691000,45716
12028,580,1050,270,32831,N/A,32831000,31268
12029,530,900,190,56542,N/A,56542000,62824
12032,490,850,170,28758,N/A,28758000,33833
12033,4140,7460,1950,325360,N/A,325360000,43614
12035,400,700,200,19723,N/A,19723000,28176
12037,1850,3120,770,120784,N/A,120784000,38713
12041,270,480,110,18195,N/A,18195000,37906
12042,220,380,100,11476,N/A,11476000,30200
12043,3240,5730,1510,182152,N/A,182152000,31789
12046,350,610,160,22898,N/A,22898000,37538
12047,11030,18620,5050,684666,N/A,684666000,36770
12051,1820,3180,930,108978,N/A,108978000,34270
12052,780,1390,340,50866,N/A,50866000,36594
12053,2250,4150,1080,165300,N/A,165300000,39831
12054,9030,16690,4690,944732,N/A,944732000,56605
12056,1160,2180,570,89519,N/A,89519000,41064
12057,750,1450,410,43269,N/A,43269000,29841
12058,690,1230,310,40021,N/A,40021000,32537
12059,810,1400,280,56848,N/A,56848000,40606
12060,660,1170,260,66649,N/A,66649000,56965
12061,5060,9000,2350,438557,N/A,438557000,48729
12062,840,1510,370,56844,N/A,56844000,37645
12063,280,530,140,29085,N/A,29085000,54877
12064,210,390,120,8993,N/A,8993000,23059
12065,22890,41640,11580,2000715,N/A,2000715000,48048
12066,970,1820,470,60184,N/A,60184000,33068
12067,790,1380,330,63354,N/A,63354000,45909
12068,1330,2540,770,71820,N/A,71820000,28276
12070,680,1240,340,47682,N/A,47682000,38453
12071,140,240,70,6058,N/A,6058000,25242
12072,1210,2310,680,68157,N/A,68157000,29505
12074,1560,2880,700,106418,N/A,106418000,36951
12075,1520,2820,750,123521,N/A,123521000,43802
12076,550,1020,260,31978,N/A,31978000,31351
12077,3370,6280,1740,348454,N/A,348454000,55486
12078,9880,17960,5520,473314,N/A,473314000,26354
12083,1880,3400,920,120098,N/A,120098000,35323
12084,2330,4240,1150,198349,N/A,198349000,46780
12085,170,280,80,7382,N/A,7382000,26364
12086,950,1590,330,57265,N/A,57265000,36016
12087,640,1160,310,38134,N/A,38134000,32874
12090,2780,5040,1500,155201,N/A,155201000,30794
12092,560,990,260,28862,N/A,28862000,29154
12093,690,1210,300,35067,N/A,35067000,28981
12094,1160,2190,660,70511,N/A,70511000,32197
12095,5590,9960,2810,293092,N/A,293092000,29427
12106,1340,2310,540,112238,N/A,112238000,48588
12108,230,380,60,12380,N/A,12380000,32579
12110,10360,18660,5100,866467,N/A,866467000,46434
12116,810,1460,360,42101,N/A,42101000,28836
12117,1540,2740,710,84109,N/A,84109000,30697
12118,8330,15180,4160,633006,N/A,633006000,41700
12120,270,520,140,16846,N/A,16846000,32396
12121,960,1720,440,72235,N/A,72235000,41997
12122,1920,3360,860,102581,N/A,102581000,30530
12123,2630,4790,1280,189635,N/A,189635000,39590
12125,750,1290,320,44058,N/A,44058000,34153
12130,520,860,200,28814,N/A,28814000,33505
12131,100,170,40,5239,N/A,5239000,30818
12134,1800,3240,770,111398,N/A,111398000,34382
12136,410,720,140,48458,N/A,48458000,67303
12137,870,1570,380,55635,N/A,55635000,35436
12138,1420,2540,620,84085,N/A,84085000,33104
12139,120,190,30,7891,N/A,7891000,41532
12140,890,1630,440,67682,N/A,67682000,41523
12143,2490,4470,1250,145277,N/A,145277000,32500
12144,10970,18430,4850,710443,N/A,710443000,38548
12147,290,490,110,20085,N/A,20085000,40990
12148,2480,4790,1430,290747,N/A,290747000,60699
12149,1040,1890,560,51922,N/A,51922000,27472
12150,450,780,190,26825,N/A,26825000,34391
12151,500,840,180,39227,N/A,39227000,46699
12153,470,850,200,34965,N/A,34965000,41135
12154,1470,2600,650,100991,N/A,100991000,38843
12155,780,1410,390,36557,N/A,36557000,25927
12156,450,810,220,33257,N/A,33257000,41058
12157,1900,3490,910,119573,N/A,119573000,34262
12158,3230,5990,1740,246916,N/A,246916000,41221
12159,4450,8240,2220,638859,N/A,638859000,77531
12160,420,790,210,25756,N/A,25756000,32603
12164,260,460,100,14966,N/A,14966000,32535
12165,200,370,80,21857,N/A,21857000,59073
12166,650,1270,390,32019,N/A,32019000,25212
12167,1060,1890,470,53388,N/A,53388000,28248
12168,880,1510,340,54775,N/A,54775000,36275
12169,190,350,90,11701,N/A,11701000,33431
12170,2580,4630,1190,179071,N/A,179071000,38676
12173,810,1440,390,49429,N/A,49429000,34326
12175,360,670,190,19995,N/A,19995000,29843
12176,130,250,60,8202,N/A,8202000,32808
12180,24000,39840,11210,1358130,N/A,1358130000,34090
12182,7200,12150,3340,363271,N/A,363271000,29899
12183,1370,2150,580,59588,N/A,59588000,27715
12184,3430,6180,1650,261025,N/A,261025000,42237
12185,950,1810,510,63153,N/A,63153000,34891
12186,3420,6360,1710,344058,N/A,344058000,54097
12187,370,640,150,20923,N/A,20923000,32692
12188,5970,10310,2630,408942,N/A,408942000,39665
12189,9420,15800,4500,539814,N/A,539814000,34165
12190,340,600,140,18286,N/A,18286000,30477
12192,730,1270,330,41964,N/A,41964000,33043
12193,1020,1870,490,68890,N/A,68890000,36840
12196,1580,2990,830,127883,N/A,127883000,42770
12197,980,1810,480,53570,N/A,53570000,29597
12198,4080,7370,2010,314324,N/A,314324000,42649
12202,4290,7430,2860,132641,N/A,132641000,17852
12203,13600,20990,4400,1042616,N/A,1042616000,49672
12204,3960,6640,1920,289282,N/A,289282000,43567
12205,15010,24990,6040,912934,N/A,912934000,36532
12206,7000,12490,4740,242414,N/A,242414000,19409
12207,860,1290,360,40409,N/A,40409000,31325
12208,10150,15910,3640,642467,N/A,642467000,40381
12209,5260,8910,2700,259399,N/A,259399000,29113
12210,4790,7130,1990,208006,N/A,208006000,29173
12211,6100,10950,2810,897586,N/A,897586000,81971
12302,14380,25730,6790,1041634,N/A,1041634000,40483
12303,15160,27870,8500,1007583,N/A,1007583000,36153
12304,10390,18110,5530,477039,N/A,477039000,26341
12305,2210,2930,540,107157,N/A,107157000,36572
12306,14150,24280,6380,840586,N/A,840586000,34621
12307,2960,5790,2510,73333,N/A,73333000,12665
12308,6320,11120,3730,277596,N/A,277596000,24964
12309,15520,29480,8480,1594635,N/A,1594635000,54092
12401,16450,28110,7860,957139,N/A,957139000,34050
12404,1690,2950,750,127868,N/A,127868000,43345
12405,320,560,140,16768,N/A,16768000,29943
12406,310,510,110,14966,N/A,14966000,29345
12407,130,240,60,6456,N/A,6456000,26900
12409,500,790,150,50034,N/A,50034000,63334
12410,150,260,60,11889,N/A,11889000,45727
12411,270,460,110,16394,N/A,16394000,35639
12412,320,540,120,19951,N/A,19951000,36946
12413,1450,2530,690,69723,N/A,69723000,27558
12414,4770,8120,2170,257226,N/A,257226000,31678
12418,250,450,100,15255,N/A,15255000,33900
12419,330,610,160,24633,N/A,24633000,40382
12421,160,270,50,13847,N/A,13847000,51285
12422,140,240,60,7956,N/A,7956000,33150
12423,500,850,200,25890,N/A,25890000,30459
12424,110,170,30,6357,N/A,6357000,37394
12427,210,430,130,10013,N/A,10013000,23286
12428,2660,5070,1790,127854,N/A,127854000,25218
12430,450,760,170,24975,N/A,24975000,32862
12431,710,1300,370,43961,N/A,43961000,33816
12433,200,340,60,16474,N/A,16474000,48453
12434,320,570,150,13334,N/A,13334000,23393
12435,160,290,70,9813,N/A,9813000,33838
12439,200,350,90,11845,N/A,11845000,33843
12440,970,1590,340,70025,N/A,70025000,44041
12442,460,730,150,27328,N/A,27328000,37436
12443,2030,3640,900,175210,N/A,175210000,48135
12444,140,240,50,10736,N/A,10736000,44733
12446,2250,4170,1200,135755,N/A,135755000,32555
12448,120,190,30,11913,N/A,11913000,62700
12449,1640,2790,700,89951,N/A,89951000,32241
12451,850,1440,350,46633,N/A,46633000,32384
12454,100,200,30,6181,N/A,6181000,30905
12455,750,1280,290,40015,N/A,40015000,31262
12456,410,700,200,19024,N/A,19024000,27177
12457,320,510,100,22228,N/A,22228000,43584
12458,1060,1930,530,54690,N/A,54690000,28337
12460,150,240,40,8140,N/A,8140000,33917
12461,790,1370,310,61905,N/A,61905000,45186
12463,750,1300,320,47991,N/A,47991000,36916
12464,450,690,140,27278,N/A,27278000,39533
12465,100,190,60,4915,N/A,4915000,25868
12466,1550,2510,560,99173,N/A,99173000,39511
12468,510,880,220,24554,N/A,24554000,27902
12469,320,580,130,18683,N/A,18683000,32212
12470,240,430,140,11497,N/A,11497000,26737
12472,850,1330,260,46230,N/A,46230000,34759
12473,470,810,210,26734,N/A,26734000,33005
12474,530,920,210,35519,N/A,35519000,38608
12477,9000,15460,3920,556871,N/A,556871000,36020
12480,280,420,110,14811,N/A,14811000,35264
12481,680,1150,250,52037,N/A,52037000,45250
12482,330,540,140,13218,N/A,13218000,24478
12484,1440,2550,630,135121,N/A,135121000,52989
12485,500,880,230,26373,N/A,26373000,29969
12486,780,1330,300,52346,N/A,52346000,39358
12487,1500,2670,680,105964,N/A,105964000,39687
12491,1000,1690,390,68569,N/A,68569000,40573
12492,100,150,0,8000,N/A,8000000,53333
12494,320,530,100,22753,N/A,22753000,42930
12495,140,230,30,12539,N/A,12539000,54517
12496,690,1210,290,46563,N/A,46563000,38482
12498,2300,3720,670,251320,N/A,251320000,67559
12501,980,1680,440,77190,N/A,77190000,45946
12502,490,840,190,34361,N/A,34361000,40906
12503,300,510,120,27057,N/A,27057000,53053
12508,8950,15140,3970,613417,N/A,613417000,40516
12513,580,940,170,46466,N/A,46466000,49432
12514,1400,2490,600,141110,N/A,141110000,56671
12515,850,1460,370,47335,N/A,47335000,32421
12516,760,1310,340,48566,N/A,48566000,37073
12517,200,340,90,15206,N/A,15206000,44724
12518,3090,5650,1660,279091,N/A,279091000,49397
12520,1690,3190,920,178597,N/A,178597000,55987
12521,740,1280,270,54932,N/A,54932000,42916
12522,2250,4040,1130,139170,N/A,139170000,34448
12523,920,1600,400,54961,N/A,54961000,34351
12524,8180,14130,3590,662506,N/A,662506000,46886
12525,1790,3080,780,147420,N/A,147420000,47864
12526,1810,3170,790,147597,N/A,147597000,46561
12528,7030,12460,3510,491939,N/A,491939000,39481
12529,1190,2020,480,106471,N/A,106471000,52708
12531,1610,3040,860,152684,N/A,152684000,50225
12533,13110,25590,8060,1321835,N/A,1321835000,51654
12534,7740,12950,3400,456439,N/A,456439000,35246
12538,6790,11770,3030,467664,N/A,467664000,39734
12540,3850,7340,2250,412141,N/A,412141000,56150
12542,2970,5490,1610,219931,N/A,219931000,40060
12543,1650,2950,930,89392,N/A,89392000,30302
12545,2200,3770,950,344301,N/A,344301000,91327
12546,1380,2370,610,104934,N/A,104934000,44276
12547,1570,2690,700,116936,N/A,116936000,43471
12548,790,1410,400,51219,N/A,51219000,36326
12549,5280,9920,3010,447168,N/A,447168000,45077
12550,26240,48130,16750,1606298,N/A,1606298000,33374
12553,13500,24340,7550,922938,N/A,922938000,37919
12561,7340,12350,3090,634289,N/A,634289000,51359
12563,3650,6680,1830,282996,N/A,282996000,42365
12564,3600,6570,1830,328139,N/A,328139000,49945
12565,740,1340,380,36637,N/A,36637000,27341
12566,5300,9780,2880,379206,N/A,379206000,38774
12567,1250,2210,590,103049,N/A,103049000,46629
12569,5150,9260,2550,447231,N/A,447231000,48297
12570,3490,6820,2160,351802,N/A,351802000,51584
12571,4660,8530,2320,406648,N/A,406648000,47673
12572,4550,7760,1750,637467,N/A,637467000,82148
12575,1190,2350,760,109711,N/A,109711000,46686
12577,1070,2100,690,94575,N/A,94575000,45036
12578,1140,2070,520,108858,N/A,108858000,52588
12580,1870,3360,880,166112,N/A,166112000,49438
12581,1040,1820,420,88546,N/A,88546000,48652
12582,2330,4430,1260,217946,N/A,217946000,49198
12583,1060,1870,500,76216,N/A,76216000,40757
12585,440,810,220,40596,N/A,40596000,50119
12586,6250,11880,3760,417686,N/A,417686000,35159
12589,7060,12770,3550,494937,N/A,494937000,38758
12590,18890,34020,9580,1436975,N/A,1436975000,42239
12592,540,950,260,33546,N/A,33546000,35312
12594,2000,3740,1120,132630,N/A,132630000,35463
12601,18470,32450,10730,977516,N/A,977516000,30124
12603,21440,39280,11620,1696470,N/A,1696470000,43189
12701,4910,8970,3150,218507,N/A,218507000,24360
12719,430,770,190,26401,N/A,26401000,34287
12720,100,180,40,12850,N/A,12850000,71389
12721,3010,6310,2260,197159,N/A,197159000,31245
12723,750,1230,270,47634,N/A,47634000,38727
12725,130,230,50,8602,N/A,8602000,37400
12726,450,840,210,29582,N/A,29582000,35217
12729,810,1430,370,45276,N/A,45276000,31662
12732,380,650,150,27703,N/A,27703000,42620
12733,250,1110,710,10448,N/A,10448000,9413
12734,520,970,310,27262,N/A,27262000,28105
12737,830,1560,440,54572,N/A,54572000,34982
12738,110,190,60,5454,N/A,5454000,28705
12740,890,1670,450,60687,N/A,60687000,36340
12741,140,220,60,6730,N/A,6730000,30591
12742,160,250,70,7194,N/A,7194000,28776
12743,150,260,70,9609,N/A,9609000,36958
12746,560,1000,270,29622,N/A,29622000,29622
12747,770,1330,340,41481,N/A,41481000,31189
12748,890,1590,420,59692,N/A,59692000,37542
12751,450,1240,640,17518,N/A,17518000,14127
12752,150,240,50,8930,N/A,8930000,37208
12754,2890,5530,2040,139044,N/A,139044000,25144
12758,1800,3120,830,105093,N/A,105093000,33684
12759,690,1320,490,25522,N/A,25522000,19335
12760,190,370,90,11813,N/A,11813000,31927
12762,250,430,120,13007,N/A,13007000,30249
12763,370,710,240,19476,N/A,19476000,27431
12764,750,1330,330,46876,N/A,46876000,35245
12765,440,830,240,29581,N/A,29581000,35640
12766,170,280,80,7638,N/A,7638000,27279
12768,450,760,180,25239,N/A,25239000,33209
12771,6310,11750,3790,351433,N/A,351433000,29909
12775,1320,2350,660,101957,N/A,101957000,43386
12776,820,1440,380,51364,N/A,51364000,35669
12777,360,620,130,28466,N/A,28466000,45913
12779,1030,2090,860,52846,N/A,52846000,25285
12780,1160,2150,620,72472,N/A,72472000,33708
12783,570,1050,310,31954,N/A,31954000,30432
12786,290,480,100,22955,N/A,22955000,47823
12787,210,380,90,12040,N/A,12040000,31684
12788,920,1720,530,57834,N/A,57834000,33624
12789,800,1550,580,41894,N/A,41894000,27028
12790,2280,3900,970,138986,N/A,138986000,35637
12791,330,550,150,20296,N/A,20296000,36902
12792,190,310,70,12310,N/A,12310000,39710
12801,7580,12510,3250,379497,N/A,379497000,30335
12803,4550,7850,2130,234628,N/A,234628000,29889
12804,13940,24470,6440,1014024,N/A,1014024000,41439
12808,170,280,40,15001,N/A,15001000,53575
12809,1610,2950,760,90395,N/A,90395000,30642
12810,310,540,140,14591,N/A,14591000,27020
12814,880,1350,210,66853,N/A,66853000,49521
12815,490,860,200,31681,N/A,31681000,36838
12816,2070,3800,1030,121213,N/A,121213000,31898
12817,1180,2020,440,71609,N/A,71609000,35450
12819,150,290,90,6039,N/A,6039000,20824
12821,140,250,70,6679,N/A,6679000,26716
12822,2880,5350,1550,147309,N/A,147309000,27534
12823,150,290,60,9609,N/A,9609000,33134
12824,440,690,130,35035,N/A,35035000,50775
12827,1890,3460,910,101880,N/A,101880000,29445
12828,4720,8290,2110,244572,N/A,244572000,29502
12831,8810,16520,4830,704777,N/A,704777000,42662
12832,2780,5210,1460,139607,N/A,139607000,26796
12833,2270,4270,1190,224155,N/A,224155000,52495
12834,3240,5770,1510,200233,N/A,200233000,34702
12835,1260,2230,490,70488,N/A,70488000,31609
12836,290,480,80,18220,N/A,18220000,37958
12837,350,610,150,16763,N/A,16763000,27480
12838,330,560,140,14624,N/A,14624000,26114
12839,6430,11230,3170,293618,N/A,293618000,26146
12842,590,930,150,30775,N/A,30775000,33091
12843,260,490,120,14303,N/A,14303000,29190
12844,130,230,20,16164,N/A,16164000,70278
12845,2650,4340,910,197239,N/A,197239000,45447
12846,1590,2740,620,87861,N/A,87861000,32066
12847,350,580,90,21353,N/A,21353000,36816
12849,280,500,110,15307,N/A,15307000,30614
12850,1390,2600,700,111590,N/A,111590000,42919
12851,150,230,50,6452,N/A,6452000,28052
12852,200,370,110,11257,N/A,11257000,30424
12853,640,1140,290,30575,N/A,30575000,26820
12855,110,210,40,5439,N/A,5439000,25900
12857,260,470,100,13416,N/A,13416000,28545
12859,1000,1890,550,61811,N/A,61811000,32704
12860,370,630,150,15330,N/A,15330000,24333
12861,280,510,130,20530,N/A,20530000,40255
12863,370,720,240,27209,N/A,27209000,37790
12865,1650,3010,800,90204,N/A,90204000,29968
12866,20150,33740,8130,4856017,N/A,4856017000,143925
12870,810,1530,390,46196,N/A,46196000,30193
12871,1990,3590,1040,123334,N/A,123334000,34355
12873,390,640,120,22747,N/A,22747000,35542
12878,310,530,120,13991,N/A,13991000,26398
12883,2260,3990,1140,115761,N/A,115761000,29013
12885,2160,3760,990,101051,N/A,101051000,26875
12886,110,190,50,6439,N/A,6439000,33889
12887,2150,4080,1250,105654,N/A,105654000,25896
12901,14340,24230,6270,815882,N/A,815882000,33672
12903,910,1420,280,60974,N/A,60974000,42939
12910,750,1420,400,36656,N/A,36656000,25814
12912,990,1790,480,48411,N/A,48411000,27045
12913,550,940,230,29328,N/A,29328000,31200
12914,340,690,230,14925,N/A,14925000,21630
12916,950,1850,600,43327,N/A,43327000,23420
12917,600,1310,480,28481,N/A,28481000,21741
12918,1170,2160,570,67232,N/A,67232000,31126
12919,1600,2970,860,83691,N/A,83691000,28179
12920,1050,1990,570,57442,N/A,57442000,28865
12921,1270,2260,600,80886,N/A,80886000,35790
12923,240,430,110,10741,N/A,10741000,24979
12926,890,1740,520,38358,N/A,38358000,22045
12928,920,1740,490,46835,N/A,46835000,26917
12930,310,560,150,13834,N/A,13834000,24704
12932,640,1070,230,37893,N/A,37893000,35414
12934,420,840,240,20552,N/A,20552000,24467
12935,680,1300,360,35249,N/A,35249000,27115
12936,320,540,120,18986,N/A,18986000,35159
12937,590,1180,370,25614,N/A,25614000,21707
12941,660,1150,250,38638,N/A,38638000,33598
12942,320,530,110,32120,N/A,32120000,60604
12943,220,350,60,12784,N/A,12784000,36526
12944,1860,3340,900,91064,N/A,91064000,27265
12945,330,560,120,19404,N/A,19404000,34650
12946,2780,4420,960,199589,N/A,199589000,45156
12950,400,700,200,17044,N/A,17044000,24349
12952,240,430,110,11414,N/A,11414000,26544
12953,4760,8810,2590,248267,N/A,248267000,28180
12955,170,270,60,7383,N/A,7383000,27344
12956,530,940,250,24492,N/A,24492000,26055
12957,690,1320,400,29634,N/A,29634000,22450
12958,870,1630,430,45176,N/A,45176000,27715
12959,610,1150,310,29733,N/A,29733000,25855
12960,520,950,290,27097,N/A,27097000,28523
12961,110,170,40,5450,N/A,5450000,32059
12962,2660,5070,1360,173293,N/A,173293000,34180
12965,240,490,170,10701,N/A,10701000,21839
12966,1250,2460,780,57717,N/A,57717000,23462
12967,460,980,360,21714,N/A,21714000,22157
12969,170,310,60,9011,N/A,9011000,29068
12970,170,250,40,8134,N/A,8134000,32536
12972,3100,5810,1600,200626,N/A,200626000,34531
12974,660,1180,320,31372,N/A,31372000,26586
12978,180,340,70,9170,N/A,9170000,26971
12979,1210,2100,550,68519,N/A,68519000,32628
12980,560,1040,310,25407,N/A,25407000,24430
12981,1100,1980,490,63522,N/A,63522000,32082
12983,3550,5900,1400,227442,N/A,227442000,38549
12985,470,850,230,22307,N/A,22307000,26244
12986,2630,4540,1180,146885,N/A,146885000,32354
12987,120,220,60,6287,N/A,6287000,28577
12989,450,780,150,26981,N/A,26981000,34591
12992,2380,4470,1230,124698,N/A,124698000,27897
12993,770,1340,300,45140,N/A,45140000,33687
12996,930,1620,360,52143,N/A,52143000,32187
12997,620,1010,210,33670,N/A,33670000,33337
12998,220,430,160,8757,N/A,8757000,20365
13021,18360,31630,8670,1067007,N/A,1067007000,33734
13026,590,1050,260,40319,N/A,40319000,38399
13027,17320,31820,8970,1347038,N/A,1347038000,42333
13028,590,1050,250,31591,N/A,31591000,30087
13029,3610,6630,1810,281962,N/A,281962000,42528
13030,2010,3520,830,132536,N/A,132536000,37652
13031,8730,15460,4110,641344,N/A,641344000,41484
13032,5950,10750,2970,325691,N/A,325691000,30297
13033,1740,3440,1060,95159,N/A,95159000,27663
13034,850,1610,440,52089,N/A,52089000,32353
13035,3830,7300,2090,454717,N/A,454717000,62290
13036,4240,7710,2130,237460,N/A,237460000,30799
13037,4460,8410,2440,292543,N/A,292543000,34785
13039,9080,16860,4900,685635,N/A,685635000,40666
13040,1180,2290,680,57389,N/A,57389000,25061
13041,5880,11400,3410,421597,N/A,421597000,36982
13042,1030,1900,530,54608,N/A,54608000,28741
13044,1200,2270,630,76593,N/A,76593000,33741
13045,11290,19840,5530,636297,N/A,636297000,32071
13052,840,1570,420,45643,N/A,45643000,29072
13053,2120,3740,970,132349,N/A,132349000,35387
13054,710,1330,380,37568,N/A,37568000,28247
13057,7830,13340,3450,473041,N/A,473041000,35460
13060,1380,2450,630,81026,N/A,81026000,33072
13061,480,860,210,36392,N/A,36392000,42316
13063,870,1750,530,64242,N/A,64242000,36710
13066,6670,12200,3390,939444,N/A,939444000,77004
13068,2580,4560,1170,154419,N/A,154419000,33864
13069,10710,20300,6350,531662,N/A,531662000,26190
13071,450,840,220,23438,N/A,23438000,27902
13072,340,620,150,15650,N/A,15650000,25242
13073,3000,5550,1520,168846,N/A,168846000,30423
13074,1840,3600,1130,92110,N/A,92110000,25586
13076,1100,2100,610,64348,N/A,64348000,30642
13077,3300,6030,1760,193180,N/A,193180000,32036
13078,4620,9080,2660,740315,N/A,740315000,81532
13080,1670,3010,760,102083,N/A,102083000,33915
13081,490,890,200,34735,N/A,34735000,39028
13082,2330,4070,1040,131448,N/A,131448000,32297
13083,790,1570,490,42780,N/A,42780000,27248
13084,2240,4060,1070,162740,N/A,162740000,40084
13088,12060,19880,4830,705062,N/A,705062000,35466
13090,15850,28240,8050,1043564,N/A,1043564000,36953
13092,1140,2280,710,60135,N/A,60135000,26375
13101,1210,2270,690,58241,N/A,58241000,25657
13103,150,300,100,5649,N/A,5649000,18830
13104,7750,15690,5100,1111712,N/A,1111712000,70855
13108,3110,5770,1590,246657,N/A,246657000,42748
13110,1160,2050,480,86482,N/A,86482000,42186
13111,710,1380,440,31951,N/A,31951000,23153
13112,940,1700,430,61716,N/A,61716000,36304
13114,3010,5790,1730,175968,N/A,175968000,30392
13116,1770,3340,990,109479,N/A,109479000,32778
13118,2400,4490,1280,131154,N/A,131154000,29210
13120,1070,2090,760,50478,N/A,50478000,24152
13122,510,1000,300,33712,N/A,33712000,33712
13126,14340,25760,7190,843347,N/A,843347000,32739
13131,1770,3310,980,91835,N/A,91835000,27745
13132,1910,3490,920,109083,N/A,109083000,31256
13135,3050,5810,1700,179631,N/A,179631000,30918
13136,200,390,120,8775,N/A,8775000,22500
13140,1930,3620,1060,93726,N/A,93726000,25891
13141,330,610,170,16038,N/A,16038000,26292
13142,2830,5310,1530,159407,N/A,159407000,30020
13143,1160,2310,730,58490,N/A,58490000,25320
13144,530,1060,360,23308,N/A,23308000,21989
13145,840,1560,440,44587,N/A,44587000,28581
13146,890,1820,600,44072,N/A,44072000,24215
13147,490,890,250,25970,N/A,25970000,29180
13148,5020,8970,2530,274536,N/A,274536000,30606
13152,4120,7600,2050,615691,N/A,615691000,81012
13155,270,510,150,13300,N/A,13300000,26078
13156,860,1630,460,49543,N/A,49543000,30394
13158,620,1170,370,30227,N/A,30227000,25835
13159,2590,4750,1260,198215,N/A,198215000,41729
13160,960,1820,540,58876,N/A,58876000,32349
13164,1260,2640,900,98619,N/A,98619000,37356
13165,5070,9140,2640,241799,N/A,241799000,26455
13166,2600,4700,1280,143880,N/A,143880000,30613
13167,1610,3050,890,94192,N/A,94192000,30883
13202,2160,3630,1260,105772,N/A,105772000,29138
13203,6400,11430,4050,266474,N/A,266474000,23314
13204,7920,14010,5420,275459,N/A,275459000,19662
13205,7070,12830,4890,240847,N/A,240847000,18772
13206,8320,13810,4020,351082,N/A,351082000,25422
13207,6010,10790,3780,269934,N/A,269934000,25017
13208,9390,18080,7010,309937,N/A,309937000,17143
13209,6840,11610,2980,356251,N/A,356251000,30685
13210,6310,9880,2820,291432,N/A,291432000,29497
13211,3240,5710,1790,125204,N/A,125204000,21927
13212,10720,17870,4400,568011,N/A,568011000,31786
13214,3780,6710,1910,272622,N/A,272622000,40629
13215,7230,13580,3930,649940,N/A,649940000,47860
13219,8320,14400,3770,517398,N/A,517398000,35930
13224,4140,7320,2210,338956,N/A,338956000,46305
13302,670,1260,390,28810,N/A,28810000,22865
13303,550,1040,300,32908,N/A,32908000,31642
13304,920,1630,410,79864,N/A,79864000,48996
13308,1530,2890,840,77125,N/A,77125000,26687
13309,2650,4870,1390,139790,N/A,139790000,28704
13310,300,560,150,14619,N/A,14619000,26105
13314,190,360,110,8778,N/A,8778000,24383
13315,610,1170,340,31280,N/A,31280000,26735
13316,2850,5560,1710,144799,N/A,144799000,26043
13317,1670,3240,1000,85448,N/A,85448000,26373
13318,610,1150,310,34624,N/A,34624000,30108
13319,430,760,220,19385,N/A,19385000,25507
13320,930,1680,450,48170,N/A,48170000,28673
13322,550,1030,300,32563,N/A,32563000,31615
13323,4900,8510,2070,384412,N/A,384412000,45172
13324,910,1690,450,46692,N/A,46692000,27628
13325,420,810,230,19727,N/A,19727000,24354
13326,2540,4290,1010,219025,N/A,219025000,51055
13327,960,1980,600,48243,N/A,48243000,24365
13328,530,970,230,34076,N/A,34076000,35130
13329,1580,3070,910,73823,N/A,73823000,24047
13331,130,210,30,8457,N/A,8457000,40271
13332,1090,2230,750,54872,N/A,54872000,24606
13334,570,1090,300,28557,N/A,28557000,26199
13335,730,1370,380,39982,N/A,39982000,29184
13337,410,670,140,33551,N/A,33551000,50076
13338,620,1040,210,30008,N/A,30008000,28854
13339,2570,5190,1780,116014,N/A,116014000,22353
13340,3770,6810,1890,204240,N/A,204240000,29991
13343,770,1450,430,42101,N/A,42101000,29035
13346,1860,3250,790,154964,N/A,154964000,47681
